Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
netlify cli,7,7,260,44,12.85,https://cli.netlify.com/commands/functions/,1,0,12.00,0.01,105,"54, 54, 81, 54, 43, 43, 35, 43, 43, 43, 66, 66",2026-07-10,"Sitelinks, Video, Related searches, AI overview",navigational,Organic
netlify cli,8,8,260,44,12.85,https://www.netlify.com/changelog/tag/cli/,1,0,12.00,0.01,105,"54, 54, 81, 54, 43, 43, 35, 43, 43, 43, 66, 66",2026-07-10,"Sitelinks, Video, Related searches, AI overview",navigational,Organic
netlify cli,9,9,260,44,12.85,https://developers.netlify.com/videos/create-a-new-netlify-site-from-the-cli/,1,0,12.00,0.01,105,"54, 54, 81, 54, 43, 43, 35, 43, 43, 43, 66, 66",2026-07-10,"Sitelinks, Video, Related searches, AI overview",navigational,Organic
code25 netlify app,2,2,50,16,0.00,https://answers.netlify.com/t/https-codecombact-netlify-app/23354,1,0,0.00,0,131,"0, 100, 42, 7, 7, 7, 7, 7, 7, 7, 7, 0",2026-07-12,"Sitelinks, Reviews, Video, People also ask, Related searches",navigational,Organic
netlify react,3,3,170,41,0.00,https://www.netlify.com/,1,0,0.00,0.33,108,"7, 5, 48, 100, 11, 11, 7, 5, 5, 4, 3, 2",2026-06-19,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
referrer policy strict-origin-when-cross-origin,16,16,720,28,9.52,https://answers.netlify.com/t/cant-modify-same-origin-referrer-policy/124762,1,0,9.00,0.01,142,"20, 7, 16, 100, 8, 8, 80, 8, 3, 4, 2, 7",2026-07-15,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
https deltaex site,11,11,140,45,0.00,https://app.netlify.com/sites/delta-docs/deploys,1,0,0.00,0.33,53000,"0, 0, 100, 44, 23, 23, 4, 5, 9, 4, 5, 4",2026-06-15,"People also ask, Related searches",informational,Organic
how to stop bots from crawling my site,5,5,40,14,3.10,https://developers.netlify.com/guides/blocking-ai-bots-and-controlling-crawlers/,1,0,3.00,0.52,134,"17, 17, 52, 64, 23, 11, 29, 23, 29, 17, 11, 11",2026-06-26,"Sitelinks, Reviews, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
netlify agent runners,2,2,110,36,0.00,https://docs.netlify.com/build/build-with-ai/agent-runners/overview/,1,0,0.00,0.01,107,"0, 0, 0, 0, 100, 23, 4, 2, 5, 5, 10, 2",2026-07-16,"Sitelinks, Reviews, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
netlify agent runners,3,3,110,36,0.00,https://www.netlify.com/integrations/ai-agents/,1,0,0.00,0.01,107,"0, 0, 0, 0, 100, 23, 4, 2, 5, 5, 10, 2",2026-07-16,"Sitelinks, Reviews, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
netlify.com/drop,2,2,40,91,7.40,https://docs.netlify.com/start/quickstarts/netlify-drop-quickstart/,1,0,7.00,0.27,0,"0, 0, 0, 0, 0, 5, 0, 0, 0, 17, 100, 0",2026-07-12,"Sitelinks, Video Carousel, People also ask",navigational,Organic
netlify functions,33,0,22200,40,0.00,https://www.netlify.com/platform/,1,0,0.00,0.01,105,"0, 0, 0, 0, 0, 0, 0, 0, 1, 44, 100, 0",2026-07-22,"Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
netlify functions,34,40,22200,40,0.00,https://www.netlify.com/blog/intro-to-serverless-functions/,1,0,0.00,0.01,105,"0, 0, 0, 0, 0, 0, 0, 0, 1, 44, 100, 0",2026-07-22,"Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
netlify functions,39,48,22200,40,0.00,https://www.netlify.com/blog/deep-dive-into-netlify-edge-functions/,1,0,0.00,0.01,105,"0, 0, 0, 0, 0, 0, 0, 0, 1, 44, 100, 0",2026-07-22,"Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
axios access control allow headers,4,4,40,21,0.00,https://answers.netlify.com/t/error-with-axios-response-to-preflight-request-doesnt-pass-access-control-check-redirect-is-not-allowed-for-a-preflight-request/82498,1,0,0.00,0,108,"41, 64, 100, 0, 11, 11, 11, 0, 11, 0, 0, 0",2026-06-30,"Sitelinks, Related searches, AI overview",informational,Organic
netrify lab,1,1,40,45,0.00,https://www.netlify.com/blog/2021/03/31/test-drive-netlify-beta-features-with-netlify-labs/,1,0,0.00,0.14,85500,"0, 100, 5, 0, 0, 0, 0, 0, 0",2026-06-28,"Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
netlify ai,1,1,70,26,9.34,https://www.netlify.com/,1,0,9.00,0.26,0,"35, 100, 50, 35, 28, 35, 35, 35, 35, 35, 35, 64",2026-06-19,"Sitelinks, Reviews, Video, Ads bottom, Video Carousel, People also ask, AI overview",informational,Organic
fueled agency,6,6,110,47,0.00,https://www.netlify.com/agency-directory/fueled/,1,0,0.00,0.04,132,"82, 0, 23, 28, 17, 53, 35, 2, 17, 28, 12, 53",2026-07-20,"Sitelinks, Reviews, Video, Related searches",navigational,Organic
maxlistenersexceededwarning,6,6,50,18,0.00,https://answers.netlify.com/t/maxlistenersexceededwarning-how-to-use-emitter-setmaxlisteners-and-avoid-reaching-the-time-limit/98907,1,0,0.00,0.33,108,"52, 52, 41, 41, 11, 29, 11, 23, 11, 11, 29, 17",2026-07-08,"Sitelinks, Video, Related searches, AI overview",informational,Organic
adultplay,12,12,140,16,0.71,https://answers.netlify.com/t/hosting-adult-18-content-on-netlify/2612,1,0,0.00,0.06,105,"0, 0, 0, 81, 54, 43, 35, 0, 100, 0, 14, 8",2026-07-04,Reviews,"commercial, informational",Organic
netlify starter plan,4,4,90,26,0.00,https://www.netlify.com/blog/introducing-netlify-free-plan/,1,0,0.00,0.02,130,"11, 11, 64, 64, 64, 64, 64, 82, 100, 64, 29, 41",2026-06-29,"Sitelinks, Reviews, Video, People also ask, Related searches","navigational, transactional",Organic
gatsby company,4,4,70,40,0.00,https://www.netlify.com/press/netlify-acquires-gatsby-inc-to-accelerate-adoption-of-composable-web-architectures/,1,0,0.00,0.33,56,"2, 2, 4, 15, 15, 12, 9, 9, 6, 9, 6, 6",2026-07-12,"Image pack, Sitelinks, Reviews, Video, Video Carousel, People also ask, Related searches",informational,Organic
is netlify app free,1,1,40,45,0.00,https://www.netlify.com/pricing/,1,0,0.00,0.33,120,"0, 0, 0, 0, 64, 100, 0, 28, 100, 14, 14, 14",2026-07-18,"Sitelinks, Reviews, Video, People also ask, Related searches, Discussions and forums, AI overview","informational, navigational",Organic
axioserror,21,21,1000,25,0.00,https://answers.netlify.com/t/axioserror-netlify-404-react-node-js/112996,1,0,0.00,0.33,126,"27, 100, 27, 27, 27, 27, 24, 10, 36, 10, 10, 10",2026-05-29,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
how to import a project from bolt.new into bolt.diy,9,9,320,22,0.00,https://answers.netlify.com/t/updating-sites-deployed-with-bolt-new/128994,1,0,0.00,0,117,"100, 0, 0, 0, 0, 0, 0",2026-06-16,"Sitelinks, Reviews, Video, Video Carousel, People also ask, AI overview",informational,Organic
axioserror: request failed with status code 404,11,11,210,11,0.00,https://answers.netlify.com/t/request-failed-status-code-404-with-post-requests/12033,1,0,0.00,0.01,148,"0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",2026-06-05,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
odd games netlify,7,7,50,7,0.00,https://5-million-devs.netlify.com/,1,0,0.00,0.33,96,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",2026-06-19,"Sitelinks, Related searches",informational,Organic
odd games netlify,8,8,50,7,0.00,https://app.netlify.com/sites/honey-clicker-game/deploys,1,0,0.00,0.33,96,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",2026-06-19,"Sitelinks, Related searches",informational,Organic
odd games netlify,9,9,50,7,0.00,https://app.netlify.com/sites/10-sec-game/,1,0,0.00,0.33,96,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",2026-06-19,"Sitelinks, Related searches",informational,Organic
netlify games,10,10,590,32,0.00,https://app.netlify.com/sites/kendallroth-web-games/deploys,1,0,0.00,0.33,124,"30, 36, 62, 24, 36, 30, 30, 36, 30, 30, 36, 24",2026-06-28,"Sitelinks, Video, People also ask, Related searches",navigational,Organic
netlify large media,7,7,50,7,0.00,https://answers.netlify.com/t/problem-getting-netlify-large-media-to-work/18197,1,0,0.00,0.33,109,"5, 5, 5, 5, 5, 5, 100, 5, 5, 5, 5, 5",2026-06-04,"Sitelinks, Video, Related searches","navigational, transactional",Organic
netlify large media,9,9,50,7,0.00,https://answers.netlify.com/t/what-is-large-media-suitable-for/13441,1,0,0.00,0.33,109,"5, 5, 5, 5, 5, 5, 100, 5, 5, 5, 5, 5",2026-06-04,"Sitelinks, Video, Related searches","navigational, transactional",Organic
sign-up rejected,14,14,210,17,0.00,https://answers.netlify.com/t/failed-account-signup/89186,1,0,0.00,0,108,"100, 0, 0, 0, 0, 0, 0, 0, 0",2026-07-17,"Sitelinks, Related searches","informational, transactional",Organic
wmath.netlify,11,11,140,25,0.00,https://www.netlify.com/press/netlify-turns-ai-prompts-into-production-ready-software/,1,0,0.00,0.33,107,"82, 82, 64, 100, 100",2026-07-19,"Video, AI overview",informational,Organic
wmath.netlify,12,12,140,25,0.00,https://www.netlify.com/blog/introducing-netlify-connect/,1,0,0.00,0.33,107,"82, 82, 64, 100, 100",2026-07-19,"Video, AI overview",informational,Organic
npm flags,10,10,70,25,0.00,https://answers.netlify.com/t/how-to-set-npm-flags-environment-variable-properly/25552,1,0,0.00,0.33,107,"3, 5, 11, 6, 100, 6, 5, 8, 5, 3, 1, 1",2026-06-06,"Sitelinks, Related searches, AI overview",informational,Organic
how to host website on netlify,1,1,40,14,0.00,https://www.netlify.com/,1,0,0.00,0.33,151,"52, 82, 29, 11, 11, 11, 11, 11, 11, 11, 11, 11",2026-06-17,"Sitelinks, Video, Video Carousel, People also ask, Discussions and forums",informational,Organic
how to host website on netlify,2,2,40,14,0.00,https://www.netlify.com/blog/2016/09/29/a-step-by-step-guide-deploying-on-netlify/,1,0,0.00,0.33,151,"52, 82, 29, 11, 11, 11, 11, 11, 11, 11, 11, 11",2026-06-17,"Sitelinks, Video, Video Carousel, People also ask, Discussions and forums",informational,Organic
how to host website on netlify,3,3,40,14,0.00,https://answers.netlify.com/t/hosting-website-on-netlify/83205,1,0,0.00,0.33,151,"52, 82, 29, 11, 11, 11, 11, 11, 11, 11, 11, 11",2026-06-17,"Sitelinks, Video, Video Carousel, People also ask, Discussions and forums",informational,Organic
package json point to local dependency,4,4,40,29,0.00,https://answers.netlify.com/t/local-npm-dependency-in-package-json-not-installing/22291,1,0,0.00,0,119,"82, 100, 11, 11, 11, 11, 11, 11, 11, 11, 0, 0",2026-05-22,"Sitelinks, Video, Related searches, AI overview",informational,Organic
wildcard subdomain,15,15,390,39,2.02,https://answers.netlify.com/t/unable-to-get-wildcard-subdomains-working-on-free-plan-with-custom-domain/127021,1,0,2.00,0.02,120,"20, 36, 8, 100, 67, 100, 5, 5, 3, 5, 8, 8",2026-06-21,"Sitelinks, Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
sign up com,32,32,1600,44,3.05,https://answers.netlify.com/t/signup-validation-email-not-received-and-support-not-cooperating/147821,1,0,3.00,0.06,200000000,"100, 66, 27, 36, 36, 44, 66, 44, 27, 44, 52, 1",2026-06-01,"Video, People also ask","navigational, transactional",Organic
netlify integrations,6,6,320,41,0.00,https://www.netlify.com/press/new-partner-initiatives-connect-web-ecosystem-for-developers/,1,0,0.00,0.03,109,"4, 59, 100, 14, 21, 26, 32, 26, 26, 21, 26, 7",2026-07-18,"Sitelinks, People also ask, Related searches",navigational,Organic
netlify integrations,7,7,320,41,0.00,https://www.netlify.com/blog/introducing-netlify-extensions/,1,0,0.00,0.03,109,"4, 59, 100, 14, 21, 26, 32, 26, 26, 21, 26, 7",2026-07-18,"Sitelinks, People also ask, Related searches",navigational,Organic
is netlify free,8,8,390,27,11.81,https://www.netlify.com/guides/netlify-free-cloud-hosting/,1,0,11.00,0.04,94,"16, 20, 30, 24, 20, 36, 55, 20, 24, 30, 30, 45",2026-06-18,"Sitelinks, Reviews, Video, People also ask, Related searches, Discussions and forums, AI overview","informational, navigational",Organic
bingemaster.netlify,14,14,210,22,4.56,https://www.netlify.com/resources/,1,0,4.00,0.21,105,"0, 0, 100, 0, 0, 13, 0, 2, 0, 0, 0, 2",2026-07-06,"Sitelinks, Reviews, Video",informational,Organic
bingemaster.netlify,16,16,210,22,4.56,https://www.netlify.com/blog/introducing-netlify-free-plan/,1,0,4.00,0.21,105,"0, 0, 100, 0, 0, 13, 0, 2, 0, 0, 0, 2",2026-07-06,"Sitelinks, Reviews, Video",informational,Organic
next js blog starter,8,8,50,25,0.00,https://www.netlify.com/integrations/bejamas-next-js-blog-starter/,1,0,0.00,0.33,109,"23, 33, 23, 23, 23, 9, 9, 9, 9, 9, 52, 52",2026-06-13,"Sitelinks, Video, Ads bottom, Video Carousel, People also ask, Related searches",informational,Organic
javascript heap out of memory,10,10,210,25,0.00,https://answers.netlify.com/t/build-command-javascript-heap-out-of-memory/85348,1,0,0.00,0.01,127,"36, 36, 36, 29, 23, 23, 19, 19, 15, 12, 19, 12",2026-06-06,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
playset netlify app,6,6,40,24,0.00,https://www.netlify.com/blog/netlify-entertainment-system/,1,0,0.00,0.33,2750,"28, 14, 50, 100, 14, 14, 78, 14, 14, 14, 14, 14",2026-07-08,"Reviews, Video, People also ask, Related searches",informational,Organic
how to use netlify,1,1,40,37,0.00,https://www.netlify.com/,1,0,0.00,0.08,104,"44, 55, 44, 33, 33, 33, 22, 33, 33, 55, 77, 22",2026-07-12,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
netlify support,6,6,210,39,3.13,https://www.netlify.com/contact/sales/,1,0,3.00,0.06,96,"5, 7, 59, 100, 11, 5, 7, 7, 7, 7, 9, 9",2026-06-16,"Sitelinks, Reviews, People also ask, Related searches","navigational, transactional",Organic
netlify support,8,8,210,39,3.13,https://www.netlify.com/support-scope/,1,0,3.00,0.06,96,"5, 7, 59, 100, 11, 5, 7, 7, 7, 7, 9, 9",2026-06-16,"Sitelinks, Reviews, People also ask, Related searches","navigational, transactional",Organic
windsurf deploy,2,2,50,23,0.00,https://www.netlify.com/blog/netlify-windsurf-bringing-deployments-straight-into-your-ai-powered-editor/,1,0,0.00,0.05,106,"12, 5, 100, 5, 5, 5, 5, 5, 5, 5, 5, 5",2026-06-15,"Image pack, Sitelinks, Video, Ads top, Video Carousel, People also ask, Related searches, Ads middle, AI overview",informational,Organic
starter plan,6,6,260,25,14.97,https://answers.netlify.com/t/is-the-old-starter-plan-technically-the-same-as-the-new-free-plan/133543,1,0,14.00,0.13,183,"82, 100, 66, 82, 66, 82, 53, 43, 53, 66, 43, 82",2026-06-18,"Image pack, Sitelinks, Reviews, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
netlify compose,3,3,140,27,0.00,https://www.netlify.com/about/,1,0,0.00,0,109,"2, 48, 100, 3, 2, 2, 2, 0, 2, 2, 2, 2",2026-07-02,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview","navigational, transactional",Organic
cve next.js denial of service,5,5,40,29,0.00,https://www.netlify.com/changelog/2026-01-26-react-nextjs-dos-vulnerability/,1,0,0.00,0,140,"100, 5, 0, 0, 0",2026-05-29,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
the requested url is not found on this server,10,10,260,29,0.89,https://answers.netlify.com/t/the-requested-url-was-not-found-on-this-server-that-s-all-we-know/75251,1,0,0.00,0.33,140,"100, 100, 0, 0, 3, 0, 55, 0, 0, 0, 0, 0",2026-06-24,"Sitelinks, Reviews, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
freegmail.netlify,28,28,720,37,3.74,https://answers.netlify.com/t/trying-to-route-domain-email-to-a-gmail-account-with-netlify-dns/86415,1,0,3.00,0.15,106,"3, 81, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0",2026-06-28,"Sitelinks, Reviews, Video",transactional,Organic
netlify company overview 2025,1,1,40,31,0.00,https://www.netlify.com/about/,1,0,0.00,0,114,"14, 100, 35, 35, 7, 0, 0, 0",2026-07-16,"Sitelinks, Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
email integration,9,9,260,24,13.07,https://docs.netlify.com/extend/install-and-use/setup-guides/email-integration/,1,0,13.00,0.13,132,"53, 66, 43, 53, 66, 53, 43, 66, 66, 100, 35, 82",2026-07-04,"Sitelinks, Reviews, Video, Ads bottom, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
unexpected end of input javascript,5,5,50,13,0.00,https://answers.netlify.com/t/syntaxerror-unexpected-end-of-input/95653,1,0,0.00,0.33,112,"26, 26, 42, 65, 42, 15, 7, 7, 7, 7, 7, 7",2026-05-23,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
what is serverless architecture,25,25,720,47,2.47,https://www.netlify.com/blog/what-is-serverless-architecture/,1,0,2.00,0.03,129,"13, 20, 11, 16, 24, 20, 20, 8, 20, 30, 44, 100",2026-06-21,"Sitelinks, Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
freegmail.netlify.apps,6,6,40,40,0.00,https://app.netlify.com/,1,0,0.00,0.33,128,"3, 0, 0, 100, 0, 7, 11, 0, 7, 0",2026-07-18,"Sitelinks, Reviews, Video, People also ask",navigational,Organic
freegmail.netlify.apps,7,7,40,40,0.00,https://app.netlify.com/signup/start,1,0,0.00,0.33,128,"3, 0, 0, 100, 0, 7, 11, 0, 7, 0",2026-07-18,"Sitelinks, Reviews, Video, People also ask",navigational,Organic
npm ci vs npm install,11,11,590,25,0.00,https://answers.netlify.com/t/how-can-i-use-npm-ci-instead-of-npm-install/12570,1,0,0.00,0.33,106,"59, 59, 48, 48, 48, 88, 59, 48, 48, 59, 48, 72",2026-05-31,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview","commercial, informational",Organic
planetstargaze.netify.app,5,5,40,6,0.00,https://www.netlify.com/about/,1,0,0.00,0,7,"100, 28",2026-07-04,People also ask,informational,Organic
netlify seo,23,23,1300,14,12.41,https://www.netlify.com/blog/2016/06/17/five-seo-rules-for-your-jamstack-site/,1,0,12.00,0.07,107,"7, 13, 20, 66, 27, 52, 16, 36, 100, 27, 16, 3",2026-06-03,"Sitelinks, Video, Ads bottom, People also ask, Related searches",navigational,Organic
netlify seo,28,28,1300,14,12.41,https://www.netlify.com/blog/tags/seo/page/1/,1,0,12.00,0.07,107,"7, 13, 20, 66, 27, 52, 16, 36, 100, 27, 16, 3",2026-06-03,"Sitelinks, Video, Ads bottom, People also ask, Related searches",navigational,Organic
netlify nextjs,5,5,170,47,0.00,https://www.netlify.com/blog/2020/11/30/how-to-deploy-next.js-sites-to-netlify/,1,0,0.00,0.01,106,"11, 59, 100, 7, 11, 7, 4, 5, 4, 3, 4, 2",2026-07-17,"Sitelinks, Video, Video Carousel, Related searches","informational, navigational",Organic
netlify nextjs,7,7,170,47,0.00,https://www.netlify.com/blog/deploy-nextjs-15/,1,0,0.00,0.01,106,"11, 59, 100, 7, 11, 7, 4, 5, 4, 3, 4, 2",2026-07-17,"Sitelinks, Video, Video Carousel, Related searches","informational, navigational",Organic
games.netlify,3,3,50,22,0.00,https://5-million-devs.netlify.com/,1,0,0.00,0.33,131,"14, 35, 0, 0, 21, 21, 78, 14, 100, 0, 78, 78",2026-06-22,"Sitelinks, Video, Video Carousel, People also ask, AI overview",navigational,Organic
