Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,Keyword Intents,URL,Traffic Change,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,Position Type,Keyword SERP Features (New),Keyword SERP Features (Lost)
how to put favicon,0,26,90,47,0.54,informational,https://www.netlify.com/blog/how-to-add-a-favicon-to-your-site/,0,0,0.00,0.07,109,"52, 41, 17, 52, 52, 82, 29, 41, 52, 82, 82, 82",2026-07-16,Organic,,
server side rendering with react,0,16,90,25,3.22,informational,https://answers.netlify.com/t/can-i-host-react-server-side-rendered-website/18649,0,0,0.00,0.02,149,"0, 0, 9, 19, 44, 29, 2, 15, 12, 15, 6, 0",2026-07-07,Organic,,
301 redirect sample,0,15,90,36,0.00,informational,https://answers.netlify.com/t/how-to-set-up-a-301-redirect-from-example-a-com-to-example-b-com/110117,0,0,0.00,0.08,577000,"42, 23, 33, 52, 100, 66, 42, 23, 19, 14, 19, 19",2026-07-03,Organic,,
react-helmet package registry,0,55,90,19,0.00,informational,https://answers.netlify.com/t/gatsby-cloud-migration-to-yarn-3/91169,0,0,0.00,0,1600000,"100, 0, 23",2026-06-29,Organic,,
what is badnwidth,0,13,50,43,0.09,informational,https://www.netlify.com/blog/what-is-website-bandwidth/,0,0,0.00,0.01,99200000,"1, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0",2026-06-29,Organic,,
horse fly pictures,0,78,720,31,0.00,informational,https://www.netlify.com/,0,0,0.00,0.01,195,"4, 7, 11, 20, 34, 44, 44, 100, 16, 16, 11, 4",2026-07-02,Organic,,
github ddos,30,0,170,33,10.41,"navigational, transactional",https://www.netlify.com/,0,0,0.00,0.03,7760000,"3, 29, 7, 7, 19, 5, 100, 15, 2, 23, 2, 2",2026-07-16,Organic,,
find out where domain is registered,0,83,50,67,3.11,transactional,https://docs.netlify.com/manage/domains/get-started-with-domains/,0,0,0.00,0.59,561000000,"18, 2, 10, 2, 0, 6, 29, 14, 10, 10, 4, 14",2026-07-02,Organic,,
netlity,0,1,110,64,3.36,navigational,https://docs.netlify.com/resources/checklists/security-checklist/,0,0,0.00,0.05,171,"2, 1, 19, 1, 1, 29, 2, 100, 2, 4, 2, 4",2026-07-09,People also ask,,
netlity,0,1,110,64,3.36,navigational,https://www.netlify.com/guides/front-end-vs-back-end-development/,0,0,0.00,0.05,171,"2, 1, 19, 1, 1, 29, 2, 100, 2, 4, 2, 4",2026-07-09,People also ask,,
par sub,0,68,140,29,0.00,informational,https://www.netlify.com/,0,0,0.00,0.06,945000000,"1, 1, 1, 1, 1, 1, 1, 100, 0, 0, 1, 1",2026-06-26,Organic,,
git pull with submodules,20,15,210,60,0.00,informational,https://answers.netlify.com/t/git-submodule-pull-problem/15118,0,0,0.00,0.33,107,"2, 4, 29, 35, 29, 66, 81, 81, 54, 35, 66, 14",2026-07-20,Organic,People also ask,
wp headless,50,85,40,24,14.04,informational,https://www.netlify.com/blog/what-is-headless-wordpress/,0,0,0.00,0.27,4760000,"27, 18, 100, 63, 63, 36, 18, 18, 45, 45, 18, 18",2026-06-26,Organic,AI overview,Ads middle
open next,10,0,390,55,10.58,navigational,https://www.netlify.com/blog/netlify-joins-opennext/,0,0,0.00,0.01,0,"45, 24, 24, 24, 30, 30, 24, 24, 24, 24, 6, 6",2026-06-28,Organic,,
gatsby web development,23,0,40,21,0.00,navigational,https://docs.netlify.com/build/frameworks/framework-setup-guides/gatsby/,0,0,0.00,0.03,108,"0, 0, 78, 100, 35, 14, 14, 21, 35, 21, 35, 28",2026-07-17,Organic,,
codigo alt,0,45,70,31,0.00,informational,https://www.netlify.com/,0,0,0.00,0,124,"9, 15, 34, 6, 6, 6, 12, 9, 43, 34, 43, 0",2026-07-04,Organic,,
amplify signup,30,22,40,24,4.18,"navigational, transactional",https://app.netlify.com/signup,0,0,0.00,0.13,107,"14, 0, 0, 50, 78, 28, 100, 50, 0, 0, 7, 0",2026-07-09,Organic,,
amplify signup,50,0,40,24,4.18,"navigational, transactional",https://app.netlify.com/signup/email,0,0,0.00,0.13,107,"14, 0, 0, 50, 78, 28, 100, 50, 0, 0, 7, 0",2026-07-09,Organic,,
amplify signup,58,0,40,24,4.18,"navigational, transactional",https://docs.netlify.com/manage/security/secure-access-to-sites/identity/registration-login/,0,0,0.00,0.13,107,"14, 0, 0, 50, 78, 28, 100, 50, 0, 0, 7, 0",2026-07-09,Organic,,
amplify signup,63,0,40,24,4.18,"navigational, transactional",https://app.netlify.com/signup/start,0,0,0.00,0.13,107,"14, 0, 0, 50, 78, 28, 100, 50, 0, 0, 7, 0",2026-07-09,Organic,,
godaddy ssl certificate pricing,0,67,90,41,5.92,navigational,https://docs.netlify.com/manage/domains/get-started-with-domains/,0,0,0.00,0.23,1100000,"3, 3, 11, 18, 3, 100, 8, 11, 6, 8, 3, 0",2026-06-27,Organic,,
bitbucket app password,0,61,140,39,0.00,informational,https://app.netlify.com/signup,0,0,0.00,0,105,"8, 10, 8, 8, 6, 6, 8, 8, 10, 6, 4, 13",2026-07-05,Organic,,
bitbucket app password,0,75,140,39,0.00,informational,https://app.netlify.com/login/email,0,0,0.00,0,105,"8, 10, 8, 8, 6, 6, 8, 8, 10, 6, 4, 13",2026-07-05,Organic,,
aws api lambda,28,22,90,38,0.00,informational,https://www.netlify.com/guides/creating-an-api-with-aws-lambda-dynamodb-and-api-gateway/,0,0,0.00,0.01,107,"34, 0, 42, 42, 34, 19, 26, 19, 53, 26, 19, 53",2026-07-12,Organic,,Image pack
cors extension chrome,13,16,140,44,0.00,informational,https://answers.netlify.com/t/cors-error-from-chrome-browser/89093,0,0,0.00,0.33,105,"19, 2, 2, 100, 2, 23, 15, 12, 15, 15, 15, 19",2026-07-09,Organic,,
node fetch example,0,30,110,38,0.00,informational,https://www.netlify.com/blog/how-to-make-a-fetch-request-using-node-fetch-v3/,0,0,0.00,0,40600000,"80, 42, 80, 66, 52, 52, 52, 66, 23, 19, 14, 33",2026-07-04,Organic,,
web development framework,5,4,320,38,4.93,informational,https://www.netlify.com/guides/web-development-frameworks/,0,0,44.00,0.05,156,"16, 20, 20, 7, 100, 13, 5, 3, 4, 3, 8, 2",2026-07-14,Organic,,Discussions and forums
and drop,0,54,140,65,0.00,informational,https://app.netlify.com/drop,0,0,0.00,0.07,2330000000,"80, 42, 42, 100, 34, 53, 42, 42, 42, 53, 42, 26",2026-07-02,Organic,,
automatic rejection,0,74,40,23,0.00,informational,https://docs.netlify.com/deploy/deploy-overview/,0,0,0.00,0.33,255000000,"71, 100, 42, 71, 100, 100, 100, 100, 28, 28, 28, 28",2026-07-02,Organic,,
quickbooks api documentation,0,68,390,31,7.83,navigational,https://www.netlify.com/,0,0,0.00,0.08,5200000,"43, 54, 81, 66, 81, 81, 66, 81, 100, 100, 100, 100",2026-07-03,Organic,,
unicorn finder reviews,0,57,70,20,4.86,commercial,https://www.netlify.com/,0,0,0.00,0.18,3090000,"14, 14, 78, 50, 14, 78, 14, 21, 78, 64, 78, 64",2026-07-06,Organic,,
cloudfront.net,0,43,2400,55,7.15,informational,https://answers.netlify.com/t/images-are-being-served-from-cloudfront-on-a-brand-new-site/111095,0,0,0.00,0.15,506000000,"80, 80, 100, 66, 80, 80, 66, 44, 36, 52, 52, 52",2026-07-18,Organic,,
domaine company,0,30,30,39,6.40,navigational,https://docs.netlify.com/manage/domains/get-started-with-domains/,0,0,0.00,0.35,152000000,"9, 18, 18, 18, 18, 100, 63, 0, 100, 0, 0, 0",2026-06-26,Organic,,
penguin water systems,0,87,50,17,3.97,navigational,https://www.netlify.com/,0,0,0.00,0.86,46400000,"50, 100, 50, 78, 21, 28, 14, 14, 14, 14, 14, 14",2026-07-07,Organic,,
offline love netflix,0,50,390,48,0.00,informational,https://www.netlify.com/,0,0,0.00,0,109000000,"16, 100, 62, 20, 13, 10, 16, 13, 8, 6, 6, 8",2026-06-26,Organic,,
peer dependency,0,14,140,31,0.00,informational,https://answers.netlify.com/t/conflicting-peer-dependency-it-builds-fine-locally-but-i-dont-know-what-to-do-now-especially-that-im-trying-to-deploy-a-three-js-web-app-which-works-fine-on-desktop-but-the-images-doesnt-render-and-crash-on-mobile-for-some-reason/87136,0,0,0.00,0,75700000,"35, 18, 29, 29, 35, 43, 29, 22, 22, 29, 22, 22",2026-07-07,Organic,,
seo redirects from dns vs domain when changing urls,79,0,50,31,0.00,"commercial, informational",https://answers.netlify.com/t/after-changing-the-dns-settings-still-getting-redirected-to-old-hosting/23141,0,0,0.00,0,159,"14, 57, 57, 57, 57, 100, 100, 100",2026-07-18,Organic,,
snap trader ai review,0,64,40,22,0.00,commercial,https://www.netlify.com/,0,0,0.00,0.05,4350000,"0, 0, 0, 0, 0, 100, 52, 52, 9, 9, 9, 9",2026-06-26,Organic,,
certificate is valid but not secure,0,15,40,9,0.00,informational,https://answers.netlify.com/t/ssl-certificate-has-been-given-but-still-shows-not-secure/113105,0,0,0.00,0.09,157,"11, 11, 11, 11, 23, 23, 11, 11, 100, 11, 11, 11",2026-07-12,Organic,,
cbc ciphers,0,50,50,18,0.00,informational,https://answers.netlify.com/t/upcoming-change-deprecation-of-cbc-tls-ciphers/34859,0,0,0.00,0,462000,"23, 19, 4, 14, 52, 80, 42, 19, 33, 19, 4, 23",2026-07-06,Organic,,
what is a dmca counter notice,42,25,90,30,0.00,informational,https://www.netlify.com/dmca-counter/,0,0,0.00,0.09,166,"2, 2, 2, 100, 2, 2, 2, 2, 2, 2, 2, 2",2026-06-29,Organic,Related searches,Video Carousel
servicetitan pro products,0,69,90,27,13.02,navigational,https://www.netlify.com/,0,0,0.00,0.12,156000,"41, 29, 29, 41, 52, 41, 100, 52, 100, 100, 11, 82",2026-07-05,Organic,,
astro cake,0,66,70,0,0.00,informational,https://www.netlify.com/,0,0,0.00,0.07,18400000,"15, 19, 53, 34, 26, 26, 19, 15, 42, 19, 19, 11",2026-07-05,Organic,,
what does vibe coded mean,27,0,170,43,1.11,informational,https://www.netlify.com/guides/what-is-vibe-coding/,0,0,0.00,0.25,172,"0, 0, 0, 0, 0, 0, 0, 5, 44, 81, 81, 100",2026-07-21,Organic,,
agent net production,0,53,90,14,0.00,informational,https://docs.netlify.com/manage/accounts-and-billing/billing/billing-for-credit-based-plans/how-credits-work/,0,0,0.00,0,353000000,"28, 100",2026-06-29,Organic,,
on cloud nova form,0,78,210,22,0.86,transactional,https://www.netlify.com/,0,0,0.00,1,177000000,"36, 36, 66, 23, 81, 15, 19, 15, 12, 54, 6, 12",2026-07-01,Organic,,
building failed,6,0,90,23,0.00,informational,https://answers.netlify.com/t/build-failed-during-stage-building-site-build-script-returned-non-zero-exit-code-2/95692,0,0,0.00,0.33,113,"52, 41, 29, 41, 41, 41, 41, 41, 41, 41, 64, 100",2026-07-01,Organic,,
browstack,11,0,50,48,26.95,navigational,https://www.netlify.com/integrations/browserstack/,0,0,0.00,0.29,104,"1, 1, 1, 44, 0, 0, 0, 0, 0, 66, 0, 0",2026-07-05,Organic,,
github error 500,43,0,40,29,0.00,"informational, transactional",https://answers.netlify.com/t/internal-server-error-error-500/79108,0,0,0.00,0,107,"3, 7, 0, 0, 0, 0, 100, 0, 0, 34, 34, 7",2026-07-17,Organic,,
github error 500,59,0,40,29,0.00,"informational, transactional",https://answers.netlify.com/t/500-internal-server-error/90471,0,0,0.00,0,107,"3, 7, 0, 0, 0, 0, 100, 0, 0, 34, 34, 7",2026-07-17,Organic,,
black badge windows,0,70,50,32,5.25,navigational,https://www.netlify.com/,0,0,0.00,0.61,157000000,"9, 9, 100, 100, 9, 9, 52, 9, 9, 9, 9, 9",2026-07-04,Organic,,
unicorn ship,0,97,50,29,0.00,informational,https://www.netlify.com/,0,0,0.00,0.33,168,"11, 11, 64, 11, 64, 41, 41, 41, 11, 11, 11, 11",2026-07-03,Organic,,
smtp server bulk,0,37,70,19,0.00,"commercial, informational",https://answers.netlify.com/t/dedicated-smtp-server-for-bulk-mailing/161915,0,0,0.00,0.07,3730000,"2, 4, 2, 4, 5, 4, 15, 15, 12, 6, 12, 19",2026-06-26,Organic,,
love tester google,0,77,70,67,0.00,"informational, transactional",https://www.netlify.com/,0,0,0.00,0,2430000000,"14, 14, 21, 78, 78, 0, 14, 14, 78, 21, 100, 100",2026-07-03,Organic,,
golang after,0,60,140,29,0.00,informational,https://answers.netlify.com/t/support-guide-i-ve-deployed-my-site-but-i-still-see-page-not-found/125,0,0,0.00,0,12900000,"23, 28, 10, 23, 53, 100, 35, 17, 35, 35, 66, 35",2026-07-07,Organic,,
137-27,30,0,70,23,0.00,informational,https://answers.netlify.com/t/gatsby-v4-builds-suddenly-killed-exit-code-137/72540/27,0,0,0.00,0.33,0,"77, 55, 44, 55, 100, 100, 77, 77, 100, 77, 77, 77",2026-06-30,Organic,,
best production names,0,79,70,15,0.81,commercial,https://docs.netlify.com/manage/domains/get-started-with-domains/,0,0,0.00,0.32,1080000000,"100, 100, 100, 63, 81, 45, 45, 63, 63, 63, 18, 18",2026-07-05,Organic,,
feliz navidad key,0,95,40,3,0.00,informational,https://app.netlify.com/,0,0,0.00,0.01,9080000,"7, 7, 7, 7, 7, 0, 7, 7, 7, 7, 53, 53",2026-07-03,Organic,,
define backend development,0,10,90,33,0.46,informational,https://www.netlify.com/guides/what-is-backend-development/,0,0,0.00,0.08,131,"52, 52, 52, 52, 52, 9, 19, 33, 33, 33, 33, 23",2026-07-20,Organic,,
ns1.dns-parking.com,0,57,1300,14,7.23,informational,https://answers.netlify.com/t/a-dns-zone-for-this-domain-already-exists-on-ns1-the-dns-provider-backing-netlify-dns/86180,0,0,0.00,0.08,459000,"10, 1, 100, 66, 2, 3, 66, 2, 1, 1, 0, 0",2026-07-13,Organic,,
ns1.dns-parking.com,88,0,390,16,4.12,informational,https://answers.netlify.com/t/there-is-a-dns-zone-conflict-as-ns1-for-the-domain/125872,0,0,0.00,0.14,194000,"2, 3, 66, 2, 1, 1, 0, 0, 0, 1, 1, 0",2026-07-14,Organic,,
deploy netlify,2,0,40,39,0.00,informational,https://developers.netlify.com/videos/five-ways-to-deploy-a-new-netlify-site/,0,0,0.00,0.14,106,"9, 9, 23, 9, 9, 42, 9, 42, 9, 19, 14, 23",2026-07-16,People also ask,,
deploy netlify,2,0,40,39,0.00,informational,https://docs.netlify.com/build/git-workflows/self-hosted-git/,0,0,0.00,0.14,106,"9, 9, 23, 9, 9, 42, 9, 42, 9, 19, 14, 23",2026-07-16,People also ask,,
deploy netlify,2,0,40,39,0.00,informational,https://docs.netlify.com/deploy/deploy-overview/,0,0,0.00,0.14,106,"9, 9, 23, 9, 9, 42, 9, 42, 9, 19, 14, 23",2026-07-16,People also ask,,
deploy netlify,3,0,40,39,0.00,informational,https://cli.netlify.com/commands/deploy/,0,0,0.00,0.14,106,"9, 9, 23, 9, 9, 42, 9, 42, 9, 19, 14, 23",2026-07-16,Organic,,
deploy netlify,3,0,40,39,0.00,informational,https://app.netlify.com/drop,0,0,0.00,0.14,106,"9, 9, 23, 9, 9, 42, 9, 42, 9, 19, 14, 23",2026-07-16,AI overview,,
deploy netlify,3,0,40,39,0.00,informational,https://www.netlify.com/,0,0,0.00,0.14,106,"9, 9, 23, 9, 9, 42, 9, 42, 9, 19, 14, 23",2026-07-16,AI overview,,
deploy netlify,3,0,40,39,0.00,informational,https://developers.netlify.com/videos/five-ways-to-deploy-a-new-netlify-site/,0,0,0.00,0.14,106,"9, 9, 23, 9, 9, 42, 9, 42, 9, 19, 14, 23",2026-07-16,AI overview,,
deploy netlify,3,0,40,39,0.00,informational,https://developers.netlify.com/videos/five-ways-to-deploy-a-new-netlify-site/,0,0,0.00,0.14,106,"9, 9, 23, 9, 9, 42, 9, 42, 9, 19, 14, 23",2026-07-16,Video Carousel,,
deploy netlify,5,0,40,39,0.00,informational,https://docs.netlify.com/deploy/deploy-overview/,0,0,0.00,0.14,106,"9, 9, 23, 9, 9, 42, 9, 42, 9, 19, 14, 23",2026-07-16,Organic,,
deploy netlify,8,0,40,39,0.00,informational,https://docs.netlify.com/deploy/create-deploys/,0,0,0.00,0.14,106,"9, 9, 23, 9, 9, 42, 9, 42, 9, 19, 14, 23",2026-07-16,Organic,,
deploy netlify,9,0,40,39,0.00,informational,https://app.netlify.com/signup,0,0,0.00,0.14,106,"9, 9, 23, 9, 9, 42, 9, 42, 9, 19, 14, 23",2026-07-16,Organic,,
deploy netlify,10,0,40,39,0.00,informational,https://docs.netlify.com/start/choose-your-path/,0,0,0.00,0.14,106,"9, 9, 23, 9, 9, 42, 9, 42, 9, 19, 14, 23",2026-07-16,Organic,,
deploy netlify,12,0,40,39,0.00,informational,https://www.netlify.com/for/web-applications/,0,0,0.00,0.14,106,"9, 9, 23, 9, 9, 42, 9, 42, 9, 19, 14, 23",2026-07-16,Organic,,
deploy netlify,15,0,40,39,0.00,informational,https://docs.netlify.com/api-and-cli-guides/cli-guides/get-started-with-cli/,0,0,0.00,0.14,106,"9, 9, 23, 9, 9, 42, 9, 42, 9, 19, 14, 23",2026-07-16,Organic,,
deploy netlify,20,0,40,39,0.00,informational,https://www.netlify.com/platform/core/build/,0,0,0.00,0.14,106,"9, 9, 23, 9, 9, 42, 9, 42, 9, 19, 14, 23",2026-07-16,Organic,,
deploy netlify,25,0,40,39,0.00,informational,https://app.netlify.com/drop,0,0,0.00,0.14,106,"9, 9, 23, 9, 9, 42, 9, 42, 9, 19, 14, 23",2026-07-16,Organic,,
deploy netlify,26,0,40,39,0.00,informational,https://app.netlify.com/start/deploy?repository=%7B%7Binjected.settings.repository.url%7D%7D&utm_source=github&utm_medium=%7B%7Binjected.settings.repository.name%7D%7D&utm_campaign=devex-cs,0,0,0.00,0.14,106,"9, 9, 23, 9, 9, 42, 9, 42, 9, 19, 14, 23",2026-07-16,Organic,,
deploy netlify,29,0,40,39,0.00,informational,https://answers.netlify.com/t/deploying-web-apps/123957,0,0,0.00,0.14,106,"9, 9, 23, 9, 9, 42, 9, 42, 9, 19, 14, 23",2026-07-16,Organic,,
deploy netlify,32,0,40,39,0.00,informational,https://docs.netlify.com/start/quickstarts/deploy-from-repository/,0,0,0.00,0.14,106,"9, 9, 23, 9, 9, 42, 9, 42, 9, 19, 14, 23",2026-07-16,Organic,,
deploy netlify,50,0,40,39,0.00,informational,https://www.netlify.com/blog/2016/11/29/introducing-the-deploy-to-netlify-button/,0,0,0.00,0.14,106,"9, 9, 23, 9, 9, 42, 9, 42, 9, 19, 14, 23",2026-07-16,Organic,,
deploy netlify,52,0,40,39,0.00,informational,https://docs.netlify.com/deploy/deploy-types/deploy-previews/,0,0,0.00,0.14,106,"9, 9, 23, 9, 9, 42, 9, 42, 9, 19, 14, 23",2026-07-16,Organic,,
deploy netlify,53,0,40,39,0.00,informational,https://docs.netlify.com/deploy/deploy-types/production-deploy/,0,0,0.00,0.14,106,"9, 9, 23, 9, 9, 42, 9, 42, 9, 19, 14, 23",2026-07-16,Organic,,
deploy netlify,57,0,40,39,0.00,informational,https://www.netlify.com/blog/2020/11/30/how-to-deploy-next.js-sites-to-netlify/,0,0,0.00,0.14,106,"9, 9, 23, 9, 9, 42, 9, 42, 9, 19, 14, 23",2026-07-16,Organic,,
deploy netlify,59,0,40,39,0.00,informational,https://docs.netlify.com/api-and-cli-guides/api-guides/get-started-with-api/,0,0,0.00,0.14,106,"9, 9, 23, 9, 9, 42, 9, 42, 9, 19, 14, 23",2026-07-16,Organic,,
deploy netlify,61,0,40,39,0.00,informational,https://developers.netlify.com/sdk/publish/deploy-to-netlify-button/,0,0,0.00,0.14,106,"9, 9, 23, 9, 9, 42, 9, 42, 9, 19, 14, 23",2026-07-16,Organic,,
deploy netlify,65,0,40,39,0.00,informational,https://answers.netlify.com/t/deploy-from-manual-with-netlify-init/48056,0,0,0.00,0.14,106,"9, 9, 23, 9, 9, 42, 9, 42, 9, 19, 14, 23",2026-07-16,Organic,,
deploy netlify,70,0,40,39,0.00,informational,https://answers.netlify.com/t/support-guide-deploying-a-site-to-netlify-different-approaches/146/2,0,0,0.00,0.14,106,"9, 9, 23, 9, 9, 42, 9, 42, 9, 19, 14, 23",2026-07-16,Organic,,
deploy netlify,72,0,40,39,0.00,informational,https://www.netlify.com/with/nextjs/,0,0,0.00,0.14,106,"9, 9, 23, 9, 9, 42, 9, 42, 9, 19, 14, 23",2026-07-16,Organic,,
deploy netlify,74,0,40,39,0.00,informational,https://www.netlify.com/blog/tags/deploy/page/2/,0,0,0.00,0.14,106,"9, 9, 23, 9, 9, 42, 9, 42, 9, 19, 14, 23",2026-07-16,Organic,,
next-sitemap,0,63,1000,25,0.00,informational,https://answers.netlify.com/t/nextjs-build-dont-pickup-dynamic-robots-txtsitemap-xml-generated-by-next-sitemap/82745,0,0,0.00,0,1380000000,"10, 3, 100, 0, 66, 80, 0, 0, 44, 7, 0, 1",2026-07-01,Organic,,
pull requests git,0,79,70,52,0.00,informational,https://docs.netlify.com/deploy/deploy-overview/,0,0,0.00,0,155000000,"0, 0, 0, 0, 0, 0, 35, 35, 100, 43, 17, 17",2026-06-30,Organic,,
dns change godaddy,0,85,70,43,0.00,informational,https://docs.netlify.com/manage/domains/set-up-netlify-dns/,0,0,0.00,0.01,109,"35, 35, 21, 50, 50, 35, 50, 35, 35, 14, 78, 100",2026-07-04,Organic,,
free domain without hosting,0,94,590,59,4.39,informational,https://docs.netlify.com/manage/domains/get-started-with-domains/,0,0,0.00,0.66,125,"8, 8, 8, 5, 100, 16, 7, 5, 5, 7, 4, 4",2026-07-01,Organic,,
how do i drag and drop on a mac,0,56,110,35,0.00,informational,https://www.netlify.com/,0,0,0.00,0.01,101,"5, 5, 2, 5, 8, 13, 5, 13, 6, 6, 3, 20",2026-07-04,Organic,,
complex arcade netlify,14,0,90,18,0.00,transactional,https://answers.netlify.com/t/built-a-fan-made-idle-game-themed-around-netlify-wanted-to-check-its-cool-before-sharing-further/164363,0,0,0.00,0.33,36600,"0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 100, 66",2026-07-02,Organic,,
complex arcade netlify,15,0,90,18,0.00,transactional,https://app.netlify.com/sites/10-sec-game/,0,0,0.00,0.33,36600,"0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 100, 66",2026-07-02,Organic,,
complex arcade netlify,18,0,90,18,0.00,transactional,https://www.netlify.com/,0,0,0.00,0.33,36600,"0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 100, 66",2026-07-02,Organic,,
complex arcade netlify,24,0,90,18,0.00,transactional,https://www.netlify.com/blog/introducing-netlify-connect/,0,0,0.00,0.33,36600,"0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 100, 66",2026-07-02,Organic,,
complex arcade netlify,27,0,90,18,0.00,transactional,https://developers.netlify.com/,0,0,0.00,0.33,36600,"0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 100, 66",2026-07-02,Organic,,
complex arcade netlify,31,0,90,18,0.00,transactional,https://www.netlify.com/platform/,0,0,0.00,0.33,36600,"0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 100, 66",2026-07-02,Organic,,
complex arcade netlify,41,0,90,18,0.00,transactional,https://www.netlify.com/resources/,0,0,0.00,0.33,36600,"0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 100, 66",2026-07-02,Organic,,
complex arcade netlify,44,0,90,18,0.00,transactional,https://app.netlify.com/sites/kendallroth-web-games/deploys,0,0,0.00,0.33,36600,"0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 100, 66",2026-07-02,Organic,,
domain name a record,0,62,50,67,2.94,informational,https://docs.netlify.com/manage/domains/get-started-with-domains/,0,0,0.00,0.17,580000000,"35, 50, 14, 100, 35, 21, 21, 28, 35, 35, 35, 28",2026-06-27,Organic,,
